mask_id,gender,age,test_date,test_time,EI,SN,TF,JP,face_img
000000024215,female,20.0,2010-11-07,359,15,5,20,7,000000011987.png
000000034376,male,20.0,2010-11-07,486,7,18,13,8,000000006840.png
000000046490,female,18.0,2010-11-07,459,19,6,7,10,000000047466.png
000000042087,male,20.0,2010-11-07,354,11,23,22,21,000000041809.png
000000010944,female,20.0,2010-11-07,671,15,8,13,11,000000008223.png
000000033694,female,20.0,2010-11-07,295,9,7,1,14,000000056283.png
000000050018,female,20.0,2010-11-07,571,15,13,17,19,000000052754.png
000000023854,male,20.0,2010-11-07,371,17,14,16,18,000000012818.png
000000011953,female,20.0,2010-11-07,481,5,17,17,17,000000003340.png
000000033317,male,20.0,2010-11-07,402,9,18,18,20,000000031416.png
000000046126,male,20.0,2010-11-07,379,7,15,15,17,000000012892.png
000000046471,female,20.0,2010-11-07,338,9,13,9,14,000000034658.png
000000052401,female,18.0,2010-11-07,348,15,11,9,21,000000041042.png
000000009579,female,20.0,2010-11-07,570,12,18,9,8,000000010141.png
000000022064,male,20.0,2010-11-07,337,5,13,9,14,000000032916.png
000000021373,female,18.0,2010-11-07,279,14,13,4,12,000000046029.png
000000008553,female,20.0,2010-11-07,571,10,15,5,10,000000047640.png
000000026691,female,20.0,2010-11-07,289,19,15,3,5,000000046516.png
000000023579,female,20.0,2010-11-07,303,6,23,18,19,000000037497.png
000000001927,female,20.0,2010-11-07,476,17,17,10,7,000000050978.png
000000051885,female,20.0,2010-11-07,518,20,16,14,8,000000042425.png
000000038630,female,20.0,2010-11-07,464,7,20,14,18,000000010996.png
000000050320,male,20.0,2010-11-07,297,9,22,21,21,000000007051.png
000000003996,female,20.0,2010-11-07,256,13,15,1,16,000000028352.png
000000042254,female,18.0,2010-11-07,227,15,17,15,18,000000046707.png
000000049888,female,20.0,2010-11-07,515,11,10,7,10,000000021444.png
000000033224,male,20.0,2010-11-07,446,7,10,11,6,000000025280.png
000000018888,female,20.0,2010-11-07,448,18,10,14,7,000000008900.png
000000021839,male,20.0,2010-11-07,538,11,14,16,19,000000031714.png
000000038409,male,20.0,2010-11-07,530,17,13,13,19,000000014901.png
000000013020,male,20.0,2010-11-07,443,8,15,15,14,000000012194.png
000000043354,male,20.0,2010-11-07,759,14,13,21,10,000000043272.png
000000030605,male,20.0,2010-11-07,415,6,9,10,16,000000035250.png
000000034882,female,20.0,2010-11-07,386,4,13,13,18,000000032491.png
000000020928,female,20.0,2010-11-07,358,17,8,8,16,000000001041.png
000000034471,female,20.0,2010-11-07,300,10,14,9,10,000000031809.png
000000022913,female,20.0,2010-11-07,425,12,15,5,11,000000011284.png
000000032407,female,20.0,2010-11-07,281,16,22,14,17,000000017120.png
000000045628,female,20.0,2010-11-07,301,7,14,7,11,000000004573.png
000000010245,female,20.0,2010-11-07,296,8,13,15,19,000000048060.png
000000001694,female,20.0,2010-11-07,455,4,19,15,11,000000022507.png
000000040635,female,20.0,2010-11-07,245,14,17,3,19,000000041296.png
000000032197,female,20.0,2010-11-07,343,19,14,12,19,000000049449.png
000000020420,female,20.0,2010-11-07,304,9,20,18,8,000000011896.png
000000027038,female,17.0,2010-11-07,488,4,7,16,12,000000020147.png
000000020392,female,20.0,2010-11-07,498,18,9,3,10,000000003761.png
000000046259,female,20.0,2010-11-07,412,8,16,18,21,000000035088.png
000000035815,female,20.0,2010-11-07,433,15,20,19,21,000000046589.png
000000003629,female,20.0,2010-11-07,498,17,20,21,19,000000019333.png
000000056057,female,20.0,2010-11-07,452,5,20,15,15,000000038218.png
000000041171,female,20.0,2010-11-07,447,7,22,16,18,000000002719.png
000000034951,male,20.0,2010-11-07,541,8,5,4,14,000000012366.png
000000028238,female,20.0,2010-11-07,384,1,17,20,20,000000039192.png
000000043420,female,20.0,2010-11-07,368,12,11,6,13,000000043774.png
000000025738,female,20.0,2010-11-07,300,11,16,10,20,000000051229.png
000000044502,female,20.0,2010-11-07,809,12,15,11,14,000000051808.png
000000038293,male,20.0,2010-11-07,494,12,17,17,21,000000049615.png
000000009810,female,20.0,2010-11-07,374,13,10,10,16,000000026630.png
000000056089,female,20.0,2010-11-07,657,5,15,14,18,000000005156.png
000000026333,female,20.0,2010-11-07,436,13,16,6,11,000000011967.png
000000018693,male,20.0,2010-11-07,308,18,14,20,19,000000052628.png
000000052979,female,20.0,2010-11-07,872,17,17,19,16,000000033411.png
000000024234,male,20.0,2010-11-07,393,14,15,11,22,000000055439.png
000000026852,male,20.0,2010-11-07,451,4,23,14,14,000000027170.png
000000018694,female,20.0,2010-11-07,403,12,15,12,17,000000039574.png
000000004369,male,20.0,2010-11-07,274,7,7,18,5,000000047990.png
000000039694,female,20.0,2010-11-07,581,8,14,9,5,000000051605.png
000000000582,male,20.0,2010-11-07,1017,8,3,5,12,000000044651.png
000000005854,female,20.0,2010-11-07,415,11,22,19,19,000000033479.png
000000020826,female,20.0,2010-11-07,136,12,12,14,9,000000026845.png
000000033678,male,20.0,2010-11-07,366,2,4,17,9,000000005184.png
000000048436,female,20.0,2010-11-08,312,20,16,15,13,000000021361.png
000000017780,female,20.0,2010-11-08,208,20,12,2,11,000000038762.png
000000020344,female,20.0,2010-11-08,308,7,16,15,13,000000031685.png
000000051079,female,20.0,2010-11-08,344,17,17,22,19,000000034885.png
000000041750,female,20.0,2010-11-08,252,12,13,10,17,000000015208.png
000000038886,female,20.0,2010-11-08,460,7,16,7,13,000000007929.png
000000002428,female,18.0,2010-11-08,295,6,12,4,8,000000023418.png
000000009199,male,20.0,2010-11-08,341,15,8,5,10,000000033520.png
000000042138,female,20.0,2010-11-08,301,11,4,2,8,000000046649.png
000000047842,female,20.0,2010-11-08,263,11,8,5,12,000000008177.png
000000052998,female,20.0,2010-11-08,519,19,18,17,7,000000050921.png
000000041376,female,20.0,2010-11-08,481,6,18,18,17,000000040551.png
000000040939,male,20.0,2010-11-08,178,11,14,14,9,000000010054.png
000000049258,male,20.0,2010-11-08,296,14,22,17,18,000000015195.png
000000011714,male,19.0,2010-11-08,266,9,19,9,21,000000002707.png
000000014119,male,20.0,2010-11-08,603,15,24,10,21,000000004277.png
000000028944,male,20.0,2010-11-08,314,10,4,6,3,000000052906.png
000000002594,female,20.0,2010-11-08,350,9,10,12,11,000000028963.png
000000016794,male,20.0,2010-11-08,441,14,16,19,15,000000056707.png
000000050818,female,20.0,2010-11-08,491,13,10,13,14,000000032510.png
000000025433,female,20.0,2010-11-08,438,13,13,8,10,000000048697.png
000000028254,female,20.0,2010-11-08,530,9,12,16,15,000000048374.png
000000000737,male,20.0,2010-11-08,289,17,15,14,19,000000038609.png
000000007302,male,20.0,2010-11-08,375,19,17,15,19,000000039692.png
000000028933,female,20.0,2010-11-08,213,10,8,13,16,000000010771.png
000000055615,male,20.0,2010-11-08,363,18,18,18,19,000000010739.png
000000030781,male,20.0,2010-11-08,861,19,22,21,14,000000054980.png
000000012220,male,18.0,2010-11-08,799,15,14,11,4,000000041415.png
000000042558,female,20.0,2010-11-08,336,4,9,2,2,000000042953.png
000000024727,male,18.0,2010-11-08,462,9,15,7,14,000000028808.png
000000052915,male,18.0,2010-11-08,681,18,16,16,15,000000013698.png
000000032455,male,20.0,2010-11-08,352,3,9,14,9,000000017668.png
000000004025,female,20.0,2010-11-08,371,8,9,13,10,000000041409.png
000000026927,female,20.0,2010-11-08,352,19,6,2,8,000000017763.png
000000010455,female,20.0,2010-11-08,60,16,8,5,12,000000039359.png
000000014890,female,20.0,2010-11-08,262,18,17,11,21,000000002696.png
000000055440,female,20.0,2010-11-08,451,13,20,21,20,000000032631.png
000000032717,female,20.0,2010-11-08,328,1,16,21,21,000000035223.png
000000040460,female,18.0,2010-11-08,331,17,6,16,19,000000029370.png
000000013728,female,20.0,2010-11-08,544,10,19,23,21,000000013062.png
000000023163,female,20.0,2010-11-08,255,8,21,20,17,000000002914.png
000000046135,female,20.0,2010-11-08,331,17,14,17,12,000000018691.png
000000050707,female,20.0,2010-11-08,392,12,13,11,12,000000055503.png
000000053277,female,18.0,2010-11-08,490,8,13,12,17,000000003842.png
000000013866,female,20.0,2010-11-08,556,12,9,9,12,000000034140.png
000000049101,female,16.0,2010-11-08,312,18,15,13,16,000000021327.png
000000029063,female,20.0,2010-11-08,521,20,16,11,13,000000025121.png
000000034890,female,20.0,2010-11-08,224,6,5,12,13,000000009172.png
000000050028,female,20.0,2010-11-08,712,13,20,8,8,000000016132.png
000000008597,female,20.0,2010-11-08,264,20,15,12,14,000000007144.png
000000050186,female,20.0,2010-11-08,431,12,13,8,5,000000044087.png
000000034324,female,20.0,2010-11-08,261,2,16,16,13,000000042280.png
000000033530,female,20.0,2010-11-08,457,9,18,8,14,000000031637.png
000000024173,female,18.0,2010-11-08,512,5,19,9,21,000000046063.png
000000026281,female,20.0,2010-11-08,286,4,17,20,15,000000041156.png
000000028963,female,19.0,2010-11-08,373,13,21,15,18,000000027979.png
000000038660,female,20.0,2010-11-08,494,6,21,19,16,000000043739.png
000000022591,female,20.0,2010-11-08,348,16,10,1,11,000000035332.png
000000009168,male,20.0,2010-11-08,346,6,16,16,20,000000026730.png
000000015442,female,20.0,2010-11-08,458,10,22,4,19,000000043597.png
000000015235,female,20.0,2010-11-08,226,14,16,8,16,000000020655.png
000000023654,male,20.0,2010-11-08,205,7,8,3,10,000000028201.png
000000033622,male,20.0,2010-11-08,397,9,19,12,21,000000052362.png
000000018436,female,20.0,2010-11-08,297,16,15,10,4,000000048363.png
000000013552,male,20.0,2010-11-08,239,10,13,12,10,000000027133.png
000000037149,male,20.0,2010-11-08,421,19,19,17,21,000000046667.png
000000017293,female,20.0,2010-11-08,507,16,19,14,19,000000029369.png
000000035147,male,20.0,2010-11-08,338,4,9,15,4,000000009404.png
000000049892,female,20.0,2010-11-08,402,11,19,3,8,000000001194.png
000000023047,female,20.0,2010-11-08,351,20,7,8,13,000000003857.png
000000024393,female,20.0,2010-11-08,399,7,12,21,18,000000021739.png
000000032352,female,20.0,2010-11-08,242,15,25,24,20,000000033341.png
000000040481,female,18.0,2010-11-08,214,17,13,11,11,000000055738.png
000000041831,female,20.0,2010-11-08,655,16,14,17,21,000000037014.png
000000052798,female,20.0,2010-11-08,723,6,18,11,13,000000023622.png
000000046502,female,20.0,2010-11-08,533,15,17,8,16,000000005404.png
000000051150,female,20.0,2010-11-08,327,19,17,7,18,000000041848.png
000000003068,female,20.0,2010-11-08,252,20,11,4,10,000000042312.png
000000009692,male,20.0,2010-11-08,740,15,12,17,12,000000032339.png
000000047257,male,20.0,2010-11-08,474,9,9,3,8,000000024609.png
000000053665,female,20.0,2010-11-08,219,9,10,4,15,000000036628.png
000000001178,female,17.0,2010-11-08,317,5,20,19,11,000000043476.png
000000036952,female,20.0,2010-11-08,389,18,21,8,12,000000000547.png
000000039894,female,20.0,2010-11-08,347,13,19,13,11,000000015800.png
000000052293,male,20.0,2010-11-08,425,18,19,21,17,000000046180.png
000000032214,female,20.0,2010-11-08,378,12,16,12,17,000000029651.png
000000002994,female,20.0,2010-11-08,751,6,16,12,17,000000036776.png
000000025365,female,20.0,2010-11-08,346,7,22,16,14,000000046481.png
000000050097,female,20.0,2010-11-08,394,14,18,6,14,000000006162.png
000000028209,female,20.0,2010-11-08,492,10,14,13,15,000000022427.png
000000055923,female,20.0,2010-11-08,289,17,8,18,14,000000046670.png
000000027939,female,20.0,2010-11-08,496,9,21,4,7,000000004568.png
000000023048,female,20.0,2010-11-08,666,16,7,12,9,000000039532.png
000000014705,female,20.0,2010-11-08,482,18,11,5,5,000000009617.png
000000012318,female,20.0,2010-11-08,430,17,22,5,7,000000003904.png
000000055718,female,20.0,2010-11-08,365,9,18,12,16,000000044478.png
000000050543,female,20.0,2010-11-08,279,10,16,20,22,000000051869.png
000000008022,female,20.0,2010-11-08,978,8,17,20,16,000000045178.png
000000042886,female,20.0,2010-11-08,250,16,16,6,14,000000054517.png
000000005375,female,20.0,2010-11-08,350,11,17,9,17,000000017006.png
000000004994,male,20.0,2010-11-08,472,7,7,23,16,000000014154.png
000000010854,female,18.0,2010-11-08,265,14,11,2,5,000000026915.png
000000034006,male,20.0,2010-11-08,310,13,19,13,20,000000008710.png
000000003222,female,20.0,2010-11-08,436,5,9,1,6,000000037378.png
000000022659,female,20.0,2010-11-09,165,11,17,2,19,000000016808.png
000000020632,female,20.0,2010-11-09,225,18,11,4,6,000000048263.png
000000017518,male,20.0,2010-11-09,334,14,12,20,20,000000056144.png
000000050823,female,20.0,2010-11-09,340,14,18,3,3,000000026341.png
000000004062,male,20.0,2010-11-09,974,6,17,14,18,000000009818.png
000000032114,female,20.0,2010-11-09,396,17,20,7,18,000000012512.png
000000015171,female,20.0,2010-11-09,389,0,12,11,4,000000031405.png
000000027785,female,20.0,2010-11-09,326,16,13,5,16,000000028149.png
000000043427,female,20.0,2010-11-09,265,18,20,22,19,000000038016.png
000000020453,female,20.0,2010-11-09,295,7,11,17,12,000000051096.png
000000047670,female,20.0,2010-11-09,385,5,21,16,14,000000005951.png
000000015388,female,20.0,2010-11-09,419,4,24,10,17,000000054597.png
000000010998,female,20.0,2010-11-09,391,18,17,10,17,000000050827.png
000000000818,male,20.0,2010-11-09,418,9,12,12,16,000000016097.png
000000020789,female,20.0,2010-11-09,312,14,8,7,17,000000017226.png
000000056137,female,20.0,2010-11-09,281,11,15,8,9,000000044096.png
000000034744,female,20.0,2010-11-09,234,18,4,7,13,000000037961.png
000000012856,female,20.0,2010-11-09,353,19,11,14,10,000000054324.png
000000052203,male,20.0,2010-11-09,320,5,19,17,20,000000017845.png
000000032578,male,20.0,2010-11-09,325,8,6,10,6,000000055272.png
000000001337,female,20.0,2010-11-09,224,14,8,3,3,000000049404.png
000000022001,female,20.0,2010-11-09,387,19,11,16,15,000000002760.png
000000035611,female,20.0,2010-11-09,273,3,10,15,16,000000025712.png
000000047151,female,20.0,2010-11-09,351,9,17,16,20,000000030577.png
000000029022,female,20.0,2010-11-09,454,15,7,11,7,000000000258.png
000000051123,female,20.0,2010-11-09,506,16,16,16,20,000000009205.png
000000050260,female,20.0,2010-11-09,459,7,18,18,18,000000047274.png
000000048944,female,20.0,2010-11-09,338,7,8,3,5,000000033969.png
000000052244,female,20.0,2010-11-09,252,16,8,2,9,000000026848.png
000000028863,female,20.0,2010-11-09,262,8,12,7,18,000000017714.png
000000038555,female,20.0,2010-11-09,373,13,21,11,19,000000030779.png
000000025310,female,20.0,2010-11-09,301,21,14,11,9,000000021416.png
000000037137,female,20.0,2010-11-09,499,17,18,12,17,000000029500.png
000000041950,female,20.0,2010-11-09,340,11,19,6,18,000000019744.png
000000006725,female,20.0,2010-11-09,272,17,16,18,19,000000001903.png
000000008566,female,20.0,2010-11-09,332,5,20,6,19,000000012865.png
000000025717,female,20.0,2010-11-09,442,12,16,9,14,000000028920.png
000000044101,female,20.0,2010-11-09,384,13,5,8,5,000000038944.png
000000020639,male,20.0,2010-11-09,472,14,17,4,13,000000042158.png
000000020413,female,20.0,2010-11-09,190,11,11,8,14,000000011006.png
000000002276,female,20.0,2010-11-09,349,6,12,3,16,000000022746.png
000000053441,male,20.0,2010-11-09,327,18,12,11,17,000000026429.png
000000007250,male,20.0,2010-11-09,656,9,10,8,6,000000008044.png
000000020452,male,20.0,2010-11-09,377,15,13,15,16,000000013221.png
000000012340,female,20.0,2010-11-09,397,17,19,16,20,000000007457.png
000000002662,female,20.0,2010-11-09,406,10,7,1,19,000000017416.png
000000029104,male,20.0,2010-11-09,480,19,8,20,19,000000016668.png
000000015285,female,20.0,2010-11-09,374,11,13,15,4,000000027970.png
000000011831,female,20.0,2010-11-09,278,10,25,7,19,000000028097.png
000000022451,female,20.0,2010-11-09,314,19,8,6,12,000000028175.png
000000017394,female,20.0,2010-11-09,66,13,12,11,11,000000030431.png
000000008764,male,20.0,2010-11-09,239,8,4,1,5,000000032502.png
000000020518,female,20.0,2010-11-09,238,5,8,4,10,000000001416.png
000000045522,female,20.0,2010-11-09,257,17,13,9,10,000000005546.png
000000023232,female,20.0,2010-11-09,211,10,3,1,13,000000005793.png
000000036299,female,20.0,2010-11-09,269,15,11,14,18,000000040032.png
000000001585,male,20.0,2010-11-09,503,12,18,14,20,000000034556.png
000000044900,male,20.0,2010-11-09,227,13,10,6,10,000000041810.png
000000031417,female,20.0,2010-11-09,249,4,7,13,6,000000030777.png
000000053876,female,20.0,2010-11-09,282,5,15,19,17,000000010653.png
000000013147,female,20.0,2010-11-09,245,9,3,9,14,000000051518.png
000000046472,female,20.0,2010-11-09,229,15,9,2,6,000000020027.png
000000033545,female,20.0,2010-11-09,568,10,23,15,15,000000015396.png
000000003407,female,20.0,2010-11-09,327,14,16,6,4,000000018379.png
000000019432,male,20.0,2010-11-09,297,13,13,11,13,000000047182.png
000000047807,female,20.0,2010-11-09,270,18,17,16,19,000000011078.png
000000046123,female,20.0,2010-11-09,356,7,11,9,15,000000038208.png
000000052519,female,20.0,2010-11-09,262,12,10,16,16,000000055678.png
000000000940,female,20.0,2010-11-09,276,4,9,8,6,000000046302.png
000000021669,female,20.0,2010-11-09,104,9,13,13,11,000000024637.png
000000007591,female,20.0,2010-11-09,297,12,5,2,11,000000046231.png
000000053166,male,20.0,2010-11-09,644,13,8,6,3,000000045453.png
000000042830,female,20.0,2010-11-09,299,10,16,13,15,000000034882.png
000000018142,female,20.0,2010-11-09,289,18,18,17,10,000000047865.png
000000007571,male,20.0,2010-11-09,408,14,15,18,19,000000029882.png
000000003125,female,20.0,2010-11-09,268,6,18,7,19,000000004122.png
000000051676,female,20.0,2010-11-09,276,17,5,16,19,000000016105.png
000000042956,female,20.0,2010-11-09,88,9,11,15,13,000000012353.png
000000027678,female,20.0,2010-11-09,318,2,12,19,20,000000008834.png
000000023233,female,20.0,2010-11-09,381,13,6,9,17,000000014002.png
000000037190,male,20.0,2010-11-09,323,1,17,13,12,000000002842.png
000000009979,female,20.0,2010-11-09,315,7,19,6,9,000000035569.png
000000037897,female,19.0,2010-11-09,321,17,11,17,17,000000013214.png
000000013453,female,20.0,2010-11-09,527,4,19,11,17,000000000859.png
000000048443,female,20.0,2010-11-09,491,8,18,13,15,000000038014.png
000000007919,female,20.0,2010-11-09,257,21,13,6,10,000000037550.png
000000043300,female,20.0,2010-11-09,316,4,22,17,20,000000042957.png
000000021575,female,20.0,2010-11-09,479,13,9,15,3,000000019578.png
000000026210,female,20.0,2010-11-09,383,8,24,9,15,000000026811.png
000000052883,female,20.0,2010-11-09,405,2,19,19,12,000000043351.png
000000033730,male,20.0,2010-11-09,336,5,21,13,8,000000050259.png
000000028050,female,20.0,2010-11-09,327,11,10,2,16,000000003189.png
000000021983,female,20.0,2010-11-09,361,8,15,19,13,000000019807.png
000000013610,female,20.0,2010-11-09,470,13,15,7,16,000000013666.png
000000024378,male,20.0,2010-11-09,760,11,10,15,16,000000021408.png
000000056688,female,20.0,2010-11-09,236,14,14,6,16,000000033565.png
